Q,qT,gamma_q,gamma_g
50.0,0.010000000000000004,0.03431324375258947,0.02550829065646691
50.0,0.011677986237376524,0.0343131470627157,0.025508229047014767
50.0,0.013637536256035546,0.03431301520234991,0.025508145027372853
50.0,0.015925896070970655,0.03431283537878602,0.025508030446159076
50.0,0.01859823951346841,0.03431259014651625,0.025507874187245292
50.0,0.021718998507771627,0.0343122557152661,0.025507661091620178
50.0,0.02536341656633582,0.034311799643008206,0.025507370487333404
50.0,0.029619362959451747,0.03431117769061454,0.025506974185181254
50.0,0.03458945130003375,0.03431032953388893,0.025506433746207105
50.0,0.04039351362401995,0.03430917291864677,0.02550569675690304
50.0,0.047171489618058594,0.034307595694910896,0.025504691752585046
50.0,0.05508680065562378,0.03430544496323446,0.02550332129985799
50.0,0.06433028999174784,0.034302512291023025,0.025501452573454993
50.0,0.0751248241170072,0.034298513584811396,0.025498904525167097
50.0,0.08773066621237417,0.03429306170338615,0.025495430422213937
50.0,0.10245175126239793,0.034285629224693706,0.02549069410222095
50.0,0.11964301412374055,0.03427549788417968,0.025484237717739888
50.0,0.13971894723352868,0.034261690020233326,0.025475437983156782
50.0,0.16316359428938845,0.03424287582247545,0.025463446942750392
50.0,0.19054222085523645,0.03421724821104742,0.025447112001255774
50.0,0.22251494327866095,0.03418235473480754,0.025424868359866883
50.0,0.25985264452188195,0.034134872991884536,0.025394595083085145
50.0,0.30345556064724316,0.03407031294565148,0.02535342388255929
50.0,0.35437498608938817,0.033982626680757404,0.025297487641343687
50.0,0.413838621042237,0.033863704834083734,0.025221594404006235
50.0,0.4832801721026123,0.03370274156439123,0.02511881342285273
50.0,0.5643739198611265,0.03348546094099848,0.024979965488469154
50.0,0.6590750868872474,0.03319322462667347,0.02479302470275526
50.0,0.7696669794067008,0.0328020955300641,0.02454247024418662
50.0,0.8988160392874609,0.032282030747777885,0.024208684544605646
50.0,1.0496361336732252,0.031596535927322686,0.0237675896056444
50.0,1.2257636323289023,0.03070333543634917,0.02319085067897979
50.0,1.4314450828613574,0.029556858276767923,0.022447137692639056
50.0,1.6716395977215224,0.028113474762545818,0.021505048303818417
50.0,1.9521384216045559,0.026340169764565605,0.020338207414760407
50.0,2.2797045620951946,0.024226333029272826,0.01893254112856191
50.0,2.662235850143215,0.021796391367886293,0.017294622951773777
50.0,3.108955361862284,0.019118635624155018,0.015458528044817213
50.0,3.6306337928445687,0.016304468183891904,0.013487675428980855
50.0,4.239849146579303,0.013494473624333885,0.011468908308195466
50.0,4.951289998230568,0.010833462233416349,0.009498998590969488
50.0,5.782109645659658,0.008442801882489814,0.00766748617169411
50.0,6.752339686501551,0.006400289517418363,0.006041758040010785
50.0,7.88537299290564,0.0047338383864468205,0.004659093621617498
50.0,9.208527728773264,0.0034284105609965814,0.003526986100360682
50.0,10.753706008311424,0.002440556631272536,0.002629685454576143
50.0,12.558163076585398,0.0017139371071977919,0.001937325438169652
50.0,14.665405557509425,0.0011913795719887862,0.0014144135257053627
50.0,17.126240426614018,0.0008220410939247544,0.0010259526261155434
50.0,19.999999999999996,0.0005643577707103114,0.0007409149018415765
100.0,0.010000000000000004,0.032203234258875724,0.022585223834969782
100.0,0.011677986237376524,0.03220314371689529,0.022585168877556062
100.0,0.013637536256035546,0.03220302024068969,0.022585093929606483
100.0,0.015925896070970655,0.032202851850958655,0.022584991719854522
100.0,0.01859823951346841,0.03220262221144132,0.022584852332396564
100.0,0.021718998507771627,0.03220230904453181,0.022584662244964113
100.0,0.02536341656633582,0.03220188197097796,0.022584403017595133
100.0,0.029619362959451747,0.03220129956452357,0.022584049504734124
100.0,0.03458945130003375,0.03220050533658002,0.022583567417775886
100.0,0.04039351362401995,0.0321994222629377,0.022582910002460564
100.0,0.047171489618058594,0.03219794532443824,0.02258201351042025
100.0,0.05508680065562378,0.03219593134337985,0.02258079102861749
100.0,0.06433028999174784,0.0321931851397761,0.02257912407376189
100.0,0.0751248241170072,0.032189440683309214,0.022576851146900594
100.0,0.08773066621237417,0.03218433544759129,0.022573752157653667
100.0,0.10245175126239793,0.032177375544081954,0.022569527243922076
100.0,0.11964301412374055,0.03216788837456763,0.022563768000841367
100.0,0.13971894723352868,0.03215495843415454,0.022555918455052032
100.0,0.16316359428938845,0.032137340454451595,0.022545222234204153
100.0,0.19054222085523645,0.03211334223367985,0.02253065124322686
100.0,0.22251494327866095,0.03208066721449594,0.022510809735073217
100.0,0.25985264452188195,0.03203620416769795,0.02248380595684991
100.0,0.30345556064724316,0.03197574840578925,0.022447081650661515
100.0,0.35437498608938817,0.03189363629666416,0.022397187860567453
100.0,0.413838621042237,0.03178227361206285,0.02232949436067849
100.0,0.4832801721026123,0.03163154069123649,0.02223782082843308
100.0,0.5643739198611265,0.03142806768916006,0.022113982980331615
100.0,0.6590750868872474,0.03115439841233488,0.021947260310620016
100.0,0.7696669794067008,0.03078811249154695,0.02172382023903561
100.0,0.8988160392874609,0.030301067915381934,0.021426185326122935
100.0,1.0496361336732252,0.029659074545777896,0.021032915505522033
100.0,1.2257636323289023,0.028822517278255133,0.02051880012414048
100.0,1.4314450828613574,0.027748677541869913,0.01985599812113139
100.0,1.6716395977215224,0.026396628865268366,0.01901666464913003
100.0,1.9521384216045559,0.02473535023912569,0.017977519778545094
100.0,2.2797045620951946,0.022754762064473716,0.01672634813859226
100.0,2.662235850143215,0.0204775609917296,0.01526943019931978
100.0,3.108955361862284,0.017967509850948797,0.013637599461071688
100.0,3.6306337928445687,0.015328778717307819,0.011887778150815835
100.0,4.239849146579303,0.012692959435875697,0.010097559697031487
100.0,4.951289998230568,0.010195743343280201,0.008353058838615349
100.0,5.782109645659658,0.007951021614815462,0.006733582028689979
100.0,6.752339686501551,0.006031995346799122,0.005298414680851114
100.0,7.88537299290564,0.004465186754359634,0.004079907635236657
100.0,9.208527728773264,0.0032368502546412563,0.003083953628205547
100.0,10.753706008311424,0.002306534095052084,0.0022959500043932208
100.0,12.558163076585398,0.0016215998242156164,0.0016889756133943628
100.0,14.665405557509425,0.0011285287021218526,0.0012313266698935638
100.0,17.126240426614018,0.0007796593725297152,0.0008919052925972559
100.0,19.999999999999996,0.0005359812557246779,0.0006432443535313356
200.0,0.010000000000000004,0.030398908387981437,0.020296537498524513
200.0,0.011677986237376524,0.03039882307174806,0.020296487783573916
200.0,0.013637536256035546,0.030398706722130193,0.020296419985013518
200.0,0.015925896070970655,0.030398548051227624,0.020296327525194616
200.0,0.01859823951346841,0.030398331665646487,0.02029620143410858
200.0,0.021718998507771627,0.030398036573558936,0.020296029479401234
200.0,0.02536341656633582,0.030397634149085487,0.020295794980136263
200.0,0.029619362959451747,0.030397085356930118,0.020295475189450924
200.0,0.03458945130003375,0.030396336968797826,0.020295039089621745
